Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes
C0888,2015,Healthcare,36941,7110275177.2,20100.62,35.21,3,Low,3.41,68.99,12.61,5.15,61.45,69.49,Yes,23668.33,19051.37
C0888,2016,Healthcare,36941,7323419341.48,23092.51,31.64,2,Low,3.7,71.94,13.55,3.0,65.31,67.63,No,32805.67,10171.95
C0888,2017,Healthcare,36941,8235576879.43,16596.86,31.63,5,Low,4.18,72.56,15.87,7.62,58.86,71.36,No,24357.9,11173.49
C0888,2018,Healthcare,36941,7083736717.09,19999.02,37.58,2,Low,4.33,81.54,13.85,-0.12,64.04,71.26,No,30455.97,24012.42
C0888,2019,Healthcare,36941,11957720930.66,21330.25,36.6,3,Low,4.84,74.37,13.66,13.88,68.28,65.7,No,27278.39,17655.78
C0888,2020,Healthcare,36941,8690050951.73,23605.39,42.03,4,Medium,4.87,70.82,12.19,4.09,62.45,58.6,No,34958.03,24712.93
C0888,2021,Healthcare,36941,11349172176.32,22209.54,36.55,3,Low,4.14,76.16,12.42,8.11,58.49,60.91,No,31740.44,15097.01
C0888,2022,Healthcare,36941,11743291445.32,18571.83,42.07,3,Medium,6.03,80.93,8.27,7.43,73.47,67.1,Yes,32707.81,24730.99
C0888,2023,Healthcare,36941,19375724847.09,22416.18,41.36,4,Medium,5.5,74.99,11.74,13.35,69.37,73.01,No,32658.65,25241.26
C0888,2024,Healthcare,36941,11379676192.93,22645.47,53.51,4,Medium,6.52,75.01,8.85,5.36,72.03,73.23,No,27428.66,10487.9
C0889,2015,Technology,3221,6538178533.11,359612.67,42.82,4,Medium,4.81,79.42,11.06,6.5,75.25,63.97,Yes,644.52,209.11
C0889,2016,Technology,3221,7008973424.04,388089.3,36.47,4,Low,5.08,74.26,13.74,7.2,68.53,67.44,No,881.84,268.16
C0889,2017,Technology,3221,7439412039.18,346141.74,32.17,3,Low,7.44,75.65,12.31,6.67,71.39,71.35,No,692.18,493.45
C0889,2018,Technology,3221,7268794400.77,315762.3,39.83,3,Low,5.97,73.96,12.5,3.59,70.82,70.18,Yes,580.16,453.4
C0889,2019,Technology,3221,7452353818.96,392531.78,52.23,4,Medium,5.28,77.19,13.58,3.33,69.46,63.56,No,803.63,581.68
C0889,2020,Technology,3221,9852248647.93,406033.23,56.61,6,Medium,6.81,86.76,9.3,8.55,85.68,70.94,No,615.78,367.29
C0889,2021,Technology,3221,9454104507.41,372435.81,51.96,6,Medium,7.92,76.07,9.29,6.34,85.98,67.28,Yes,671.48,420.33
C0889,2022,Technology,3221,12385233519.83,408279.9,44.59,3,Medium,6.28,77.94,11.82,9.56,75.96,72.07,No,473.1,345.34
C0889,2023,Technology,3221,13775307930.75,378803.13,64.56,7,Medium,6.35,81.91,10.18,9.76,76.81,60.42,No,630.36,338.57
C0889,2024,Technology,3221,12612787663.1,332419.86,53.05,4,Medium,7.92,88.34,7.4,7.57,82.49,72.75,Yes,694.65,594.02
C0890,2015,Healthcare,7006,14220757101.86,158856.44,34.95,3,Low,7.32,79.01,9.9,4.44,76.69,60.21,No,4971.38,3902.44
C0890,2016,Healthcare,7006,15094138752.4,148277.3,38.38,2,Low,8.95,83.19,6.56,6.14,91.44,63.7,No,4376.53,2622.67
C0890,2017,Healthcare,7006,17213109881.74,108927.98,38.25,2,Low,9.65,79.81,9.75,10.02,75.54,66.36,Yes,5913.51,2616.69
C0890,2018,Healthcare,7006,14667339607.6,168216.66,46.23,5,Medium,8.13,79.95,8.07,1.04,81.34,73.76,No,5377.3,4645.66
C0890,2019,Healthcare,7006,20725638250.85,163328.1,43.55,5,Medium,8.75,80.31,9.21,9.87,69.38,70.08,No,4636.83,1882.0
C0890,2020,Healthcare,7006,20809836464.81,185870.34,53.09,4,Medium,8.96,85.41,8.01,7.91,92.75,62.77,Yes,5459.08,3336.85
C0890,2021,Healthcare,7006,22837769579.0,122175.22,58.0,5,Medium,10.0,85.46,7.03,8.22,92.28,67.83,No,5296.18,2699.6
C0890,2022,Healthcare,7006,25726536772.71,168176.62,61.51,5,Medium,9.5,85.46,7.12,8.84,86.68,68.75,No,5890.31,5279.22
C0890,2023,Healthcare,7006,19720225632.78,139318.68,57.93,6,Medium,10.0,94.55,9.13,4.17,83.64,75.7,Yes,7021.5,4943.48
C0890,2024,Healthcare,7006,20223165713.61,153417.12,63.77,7,Medium,9.79,89.03,4.93,3.99,85.07,75.21,No,7284.82,5910.23
C0891,2015,Manufacturing,22386,4334867555.61,55883.05,28.99,3,Low,4.63,82.04,12.43,8.57,71.14,68.12,No,46688.52,37910.6
C0891,2016,Manufacturing,22386,4573068087.69,72754.32,34.5,2,Low,5.18,77.45,13.42,5.49,71.14,62.16,Yes,70842.46,30066.86
C0891,2017,Manufacturing,22386,4999500799.51,50084.45,36.27,3,Low,4.83,71.89,13.85,7.39,68.13,69.6,Yes,58358.07,19394.0
C0891,2018,Manufacturing,22386,4836628296.78,73962.55,37.46,0,Low,5.88,80.8,11.28,3.72,69.59,75.87,No,57064.72,47020.77
C0891,2019,Manufacturing,22386,6001516220.47,66037.94,44.19,3,Medium,5.1,73.34,11.73,8.47,76.93,62.08,Yes,54447.86,19234.86
C0891,2020,Manufacturing,22386,6732382076.44,72473.0,53.97,5,Medium,5.91,81.99,10.37,9.2,75.2,76.44,No,50818.88,30643.68
C0891,2021,Manufacturing,22386,5968714656.76,74856.05,50.37,5,Medium,5.97,77.03,10.41,5.48,69.9,64.14,Yes,58811.88,27306.28
C0891,2022,Manufacturing,22386,7217821156.51,76868.11,55.94,4,Medium,6.46,81.45,8.59,7.56,74.81,72.59,No,69480.93,25023.8
C0891,2023,Manufacturing,22386,7472603182.14,52911.94,45.9,3,Medium,5.27,75.08,10.92,7.04,70.8,65.44,Yes,64806.93,46218.89
C0891,2024,Manufacturing,22386,9748178769.78,79850.05,46.88,5,Medium,6.83,80.03,8.5,9.42,80.22,63.87,Yes,64541.35,23167.09
C0892,2015,Healthcare,7438,6056832858.92,29844.14,37.94,1,Low,7.28,81.71,11.56,0.94,72.4,65.82,Yes,6021.64,4209.01
C0892,2016,Healthcare,7438,6319107345.09,36385.43,38.01,3,Low,5.21,73.07,12.15,4.33,72.01,71.67,No,6080.14,4290.26
C0892,2017,Healthcare,7438,7030701435.19,31459.64,45.68,3,Medium,5.82,74.61,10.2,7.74,66.1,64.89,Yes,6959.49,3596.66
C0892,2018,Healthcare,7438,6085208643.84,30153.83,47.23,4,Medium,6.22,79.06,10.26,0.16,77.96,64.88,Yes,5730.63,2310.55
C0892,2019,Healthcare,7438,7565965942.22,28638.97,47.17,3,Medium,6.81,80.53,11.52,5.72,84.14,68.51,No,5220.95,3482.26
C0892,2020,Healthcare,7438,6295523158.48,38478.22,46.62,3,Medium,7.12,81.96,11.35,0.78,79.12,71.18,No,5748.78,3506.39
C0892,2021,Healthcare,7438,8347747314.7,28319.7,35.91,3,Low,6.64,74.57,10.7,5.49,68.14,68.37,Yes,6625.02,2569.83
C0892,2022,Healthcare,7438,10501021417.72,35350.22,43.55,4,Medium,6.88,72.11,10.22,8.18,72.7,61.42,No,4724.82,3258.66
C0892,2023,Healthcare,7438,10143981381.58,37971.54,46.83,4,Medium,6.12,77.69,7.9,6.66,75.99,68.94,Yes,5978.3,4807.73
C0892,2024,Healthcare,7438,10933596800.98,33360.59,50.84,3,Medium,6.86,70.45,10.67,6.78,70.27,65.46,No,5043.6,4424.81
C0893,2015,Finance,21616,10354590813.77,514701.22,43.78,2,Medium,3.32,75.38,13.44,5.14,72.71,63.78,Yes,2156.81,820.51
C0893,2016,Finance,21616,10737897327.66,524138.32,37.17,1,Low,4.33,73.69,14.08,3.7,65.92,67.85,No,2186.59,1879.27
C0893,2017,Finance,21616,12213006663.79,653918.23,41.64,2,Medium,4.55,78.22,11.91,8.6,67.02,65.34,Yes,1983.23,1034.76
C0893,2018,Finance,21616,13080677359.31,400135.45,46.82,4,Medium,4.71,77.71,8.31,8.1,69.61,70.05,Yes,2621.33,1035.96
C0893,2019,Finance,21616,13480117866.3,513478.64,45.0,3,Medium,5.58,76.47,10.34,6.82,75.47,67.55,No,2376.5,1683.23
C0893,2020,Finance,21616,16903568810.52,578337.25,56.68,4,Medium,5.61,80.68,10.92,10.3,77.52,74.87,No,2077.09,795.54
C0893,2021,Finance,21616,24090012864.88,614976.55,52.07,3,Medium,4.63,78.56,13.52,15.11,67.45,63.7,No,1938.28,1325.99
C0893,2022,Finance,21616,10393551639.11,610336.49,56.82,5,Medium,4.14,82.56,11.14,0.05,64.83,65.17,No,2600.26,1273.48
C0893,2023,Finance,21616,15945349073.39,526098.63,51.27,3,Medium,4.62,76.8,14.1,5.54,69.01,62.77,Yes,2028.7,1462.48
C0893,2024,Finance,21616,19742068375.58,631679.86,62.86,4,Medium,5.37,84.69,10.63,7.43,76.07,72.67,Yes,2477.79,2034.86
C0894,2015,Technology,42418,16432882222.99,96486.71,34.73,3,Low,5.94,75.93,10.73,7.15,70.3,71.61,Yes,9421.34,8376.35
C0894,2016,Technology,42418,17346928572.19,92544.98,36.84,4,Low,6.27,74.33,12.66,5.56,63.58,69.49,No,9612.12,6819.78
C0894,2017,Technology,42418,18706029078.11,94350.52,40.03,3,Medium,7.99,82.15,7.93,6.69,85.41,66.98,No,10355.84,4026.63
C0894,2018,Technology,42418,18119079574.55,81833.47,46.03,3,Medium,6.68,81.07,13.77,3.31,86.29,72.95,Yes,10124.75,4472.76
C0894,2019,Technology,42418,19513363776.14,81747.93,46.66,5,Medium,6.63,79.2,9.79,4.39,82.57,70.05,No,9942.28,4542.06
C0894,2020,Technology,42418,19286644582.37,72195.32,51.24,5,Medium,6.56,84.15,7.92,3.25,71.5,70.93,Yes,7649.52,3610.06
C0894,2021,Technology,42418,21739781774.16,95765.05,52.54,4,Medium,8.74,85.2,8.64,4.77,87.11,68.96,No,8709.16,4224.08
C0894,2022,Technology,42418,26575659232.58,95052.79,60.55,7,Medium,7.63,85.47,8.27,7.11,78.02,74.2,No,10535.38,5506.46
C0894,2023,Technology,42418,21519796730.83,104858.03,49.77,5,Medium,7.87,88.14,6.75,3.43,80.25,73.12,No,7188.04,6250.43
C0894,2024,Technology,42418,26626486769.03,80845.95,64.97,7,Medium,9.34,83.54,7.23,5.51,90.95,69.36,Yes,7889.91,5491.62
C0895,2015,Finance,31853,1961839017.94,1155199.48,45.01,4,Medium,7.22,81.13,12.32,4.62,75.29,74.34,No,3048.42,2232.57
C0895,2016,Finance,31853,2216480787.23,1250365.71,49.63,6,Medium,6.4,80.53,9.52,12.98,70.65,74.25,Yes,2054.43,914.96
C0895,2017,Finance,31853,2267248268.37,1319998.18,42.15,4,Medium,7.46,80.15,9.07,7.5,75.86,67.55,Yes,2711.9,1888.18
C0895,2018,Finance,31853,2170618844.42,1398520.74,50.92,3,Medium,8.81,86.42,9.93,3.43,86.82,73.23,Yes,3752.62,2249.4
C0895,2019,Finance,31853,2378982151.65,1170840.96,51.13,4,Medium,6.51,78.13,12.38,4.94,72.5,68.26,Yes,4041.65,1540.62
C0895,2020,Finance,31853,2438737629.25,964310.58,47.6,5,Medium,6.98,86.19,9.77,4.45,80.41,69.23,No,2862.36,2102.94
C0895,2021,Finance,31853,2344584693.69,1156247.25,53.07,4,Medium,7.48,83.9,5.85,3.01,85.22,60.59,Yes,2754.07,2406.68
C0895,2022,Finance,31853,3441386120.59,701300.06,60.25,5,Medium,8.0,89.05,8.08,8.36,75.2,74.09,Yes,3501.81,2752.08
C0895,2023,Finance,31853,3623821831.1,1193559.55,71.28,6,High,6.83,84.18,7.95,7.97,86.5,76.87,No,3458.94,2834.17
C0895,2024,Finance,31853,4510197275.43,1268268.0,61.2,4,Medium,7.64,89.76,9.71,9.69,94.77,71.05,No,3603.78,1180.55
C0896,2015,Retail,42298,8255319557.44,96771.1,30.88,3,Low,7.48,79.78,11.82,15.5,75.13,66.0,No,24764.52,9206.41
C0896,2016,Retail,42298,8900037742.11,92582.58,35.0,2,Low,8.22,77.99,9.2,7.81,82.61,66.93,Yes,19632.05,6241.65
C0896,2017,Retail,42298,10101517627.82,91721.31,45.59,3,Medium,7.13,83.73,11.39,10.62,78.09,68.04,Yes,18133.38,16232.62
C0896,2018,Retail,42298,10106282120.43,83903.71,50.76,4,Medium,7.39,86.85,9.4,6.98,74.76,73.22,No,19480.69,15318.54
C0896,2019,Retail,42298,12178827028.8,94485.5,44.34,4,Medium,9.06,85.44,9.65,10.21,81.78,68.21,No,20688.65,8288.18
C0896,2020,Retail,42298,12763041309.66,77351.53,48.72,4,Medium,7.18,80.89,12.21,9.1,85.98,69.84,No,23319.1,9827.06
C0896,2021,Retail,42298,11004040575.98,92928.4,49.7,3,Medium,7.23,82.36,12.5,4.91,79.1,66.43,Yes,18819.48,11787.48
C0896,2022,Retail,42298,13433090654.41,98479.62,42.43,4,Medium,7.72,76.86,8.17,7.2,88.51,61.14,Yes,18908.59,8813.42
C0896,2023,Retail,42298,22533110059.39,105695.95,56.15,5,Medium,8.64,87.76,7.79,13.37,95.6,73.81,Yes,19931.1,16376.3
C0896,2024,Retail,42298,15571559238.06,89632.82,55.26,5,Medium,8.11,89.37,5.95,7.31,83.68,75.39,Yes,23233.43,8400.73
C0897,2015,Manufacturing,9632,1091992891.8,36864.0,34.53,4,Low,6.44,77.33,11.14,5.99,73.84,62.61,Yes,19959.46,12861.62
C0897,2016,Manufacturing,9632,1129202354.27,40050.79,36.35,2,Low,5.95,75.53,12.83,3.41,73.35,62.21,Yes,23238.88,9260.23
C0897,2017,Manufacturing,9632,1262988135.23,35202.52,36.14,5,Low,7.11,83.82,9.56,7.54,73.15,67.51,Yes,22768.29,10707.93
C0897,2018,Manufacturing,9632,1356160179.0,35952.22,41.6,3,Medium,6.67,77.85,13.63,7.49,77.74,68.45,No,22235.24,14732.98
C0897,2019,Manufacturing,9632,1669888722.08,39895.77,35.87,4,Low,6.85,84.63,10.1,11.2,65.95,70.79,No,24757.48,8599.95
C0897,2020,Manufacturing,9632,1545724411.82,55913.89,45.41,2,Medium,6.04,79.46,9.98,7.2,82.83,69.02,Yes,24503.42,10132.36
C0897,2021,Manufacturing,9632,1444225845.21,38629.18,39.87,4,Low,6.8,76.6,7.29,4.77,86.23,70.62,Yes,25608.48,12591.57
C0897,2022,Manufacturing,9632,1508492447.07,41486.51,45.92,3,Medium,7.32,80.98,11.29,4.72,80.86,62.37,No,26782.61,14825.69
C0897,2023,Manufacturing,9632,1597504341.69,49550.59,51.17,3,Medium,5.58,69.95,8.58,4.87,77.73,64.93,Yes,19942.52,17394.89
C0897,2024,Manufacturing,9632,1862447165.82,54015.83,51.23,3,Medium,7.4,83.34,12.89,6.11,75.67,73.88,No,23912.54,11016.81
C0898,2015,Retail,3292,5205408397.26,31632.63,45.15,5,Medium,4.76,76.82,8.87,8.34,69.62,62.08,No,1114.41,400.28
C0898,2016,Retail,3292,5384342384.11,30586.85,32.93,3,Low,5.64,72.09,14.32,3.44,68.84,72.76,Yes,1887.32,847.04
C0898,2017,Retail,3292,5188963508.59,32879.31,42.63,2,Medium,4.06,77.68,11.07,-0.16,73.02,69.11,No,1857.22,617.35
C0898,2018,Retail,3292,6763965024.5,28590.66,41.65,5,Medium,5.55,75.73,9.67,9.12,70.56,67.26,No,1888.65,1527.04
C0898,2019,Retail,3292,6188955791.47,30169.65,39.04,5,Low,5.53,75.23,14.38,4.42,67.09,67.1,No,1646.04,614.73
C0898,2020,Retail,3292,6426495740.09,22008.81,41.53,2,Medium,5.16,80.22,13.01,4.3,61.29,65.46,No,1868.5,771.33
C0898,2021,Retail,3292,6417022198.11,38735.08,41.38,3,Medium,4.02,78.48,16.55,3.55,62.21,68.84,No,1661.42,664.81
C0898,2022,Retail,3292,5173443234.21,34949.86,42.62,4,Medium,4.89,70.05,12.88,-0.09,82.52,79.49,Yes,1296.2,1064.86
C0898,2023,Retail,3292,11058438089.75,41133.51,38.77,5,Low,6.01,74.95,11.9,9.88,76.95,70.71,No,1640.54,986.03
C0898,2024,Retail,3292,8461643619.98,36863.52,56.49,5,Medium,6.6,82.0,9.1,5.55,73.07,60.36,No,2118.1,772.58
C0899,2015,Manufacturing,74,14050102404.8,273810.86,36.22,4,Low,9.48,79.67,10.88,4.39,80.89,67.43,Yes,214.81,75.8
C0899,2016,Manufacturing,74,14709940283.35,312280.52,41.07,2,Medium,7.01,77.93,12.64,4.7,82.55,66.49,No,198.69,145.05
C0899,2017,Manufacturing,74,16317125945.72,323923.95,42.69,4,Medium,7.49,89.12,11.33,7.77,72.22,70.74,Yes,172.03,147.78
C0899,2018,Manufacturing,74,17585996359.26,300679.1,43.06,3,Medium,7.94,84.19,10.06,7.77,86.08,67.15,No,86.98,56.41
C0899,2019,Manufacturing,74,17009402079.82,346868.14,46.82,5,Medium,9.38,84.25,7.23,4.89,83.96,70.51,Yes,210.46,151.59
C0899,2020,Manufacturing,74,17650871299.16,287915.73,49.28,5,Medium,9.07,88.51,6.53,4.67,77.94,72.8,No,194.82,87.95
C0899,2021,Manufacturing,74,20551811306.82,345673.37,58.76,5,Medium,7.87,78.95,8.51,6.54,80.63,67.72,No,206.63,91.59
C0899,2022,Manufacturing,74,20918618352.62,377593.56,56.56,5,Medium,9.08,86.39,6.7,5.85,89.18,65.96,No,172.5,96.92
C0899,2023,Manufacturing,74,21674311566.96,354540.01,53.0,5,Medium,8.84,82.64,8.01,5.57,86.39,72.68,Yes,185.69,115.82
C0899,2024,Manufacturing,74,38696042284.88,317255.86,58.47,4,Medium,9.38,85.2,4.95,11.91,93.88,70.98,No,232.37,191.65
C0900,2015,Retail,37167,14755153668.46,242909.96,41.5,5,Medium,7.91,83.79,9.21,6.48,77.44,70.28,Yes,18585.97,9150.92
C0900,2016,Retail,37167,15121213298.33,257489.98,43.02,3,Medium,8.58,83.24,9.18,2.48,80.29,63.63,No,13802.2,9771.89
C0900,2017,Retail,37167,16032811695.75,290539.31,39.74,3,Low,6.77,76.01,10.37,4.24,77.29,62.51,No,16018.15,5666.05
C0900,2018,Retail,37167,18820946863.28,204044.58,43.31,4,Medium,8.09,82.96,10.1,8.45,72.43,71.56,No,16515.52,9143.06
C0900,2019,Retail,37167,19030613724.87,292138.71,46.12,4,Medium,7.25,87.49,8.03,6.57,74.57,66.57,No,22759.4,14745.59
C0900,2020,Retail,37167,15395247395.3,160434.88,35.7,2,Low,5.38,76.72,12.55,0.85,60.97,75.42,Yes,14734.04,11357.0
C0900,2021,Retail,37167,21919245123.27,351450.58,54.11,5,Medium,6.88,88.73,6.88,6.82,78.03,73.0,No,22180.36,9975.82
C0900,2022,Retail,37167,18553334657.36,333688.37,57.35,6,Medium,6.21,86.58,9.07,3.33,77.12,69.76,No,16179.25,13160.94
C0900,2023,Retail,37167,26240874885.05,332338.03,58.77,5,Medium,6.97,84.6,7.96,7.46,72.25,62.94,No,20924.59,17985.05
C0900,2024,Retail,37167,25687216710.01,357193.16,59.59,3,Medium,8.61,87.55,7.13,6.35,92.87,69.73,Yes,22990.07,9810.74
C0901,2015,Retail,27730,5769556424.39,31037.54,38.18,3,Low,7.61,76.69,8.24,9.07,74.54,71.9,No,10878.15,9397.89
C0901,2016,Retail,27730,6491608904.4,41069.12,32.34,2,Low,8.56,81.62,9.42,12.51,69.77,68.29,Yes,15144.55,7865.52
C0901,2017,Retail,27730,6645709537.0,36028.88,31.36,4,Low,5.41,79.05,9.94,7.32,60.58,63.36,Yes,10765.82,4625.31
C0901,2018,Retail,27730,7144934682.04,35715.92,38.99,4,Low,7.55,85.18,9.34,7.39,76.94,74.62,Yes,11849.92,9428.9
C0901,2019,Retail,27730,7394129207.46,37923.89,41.06,3,Medium,6.03,78.7,13.96,6.4,72.54,68.02,No,10506.12,7290.06
C0901,2020,Retail,27730,6742881494.35,35238.13,46.86,5,Medium,7.18,77.73,7.97,3.17,80.73,72.79,Yes,11413.95,7952.65
C0901,2021,Retail,27730,8613298755.72,33468.55,38.81,3,Low,7.63,78.22,8.15,6.91,68.18,69.94,No,15353.83,9323.34
C0901,2022,Retail,27730,8783054229.04,33464.99,43.66,3,Medium,7.39,83.96,8.62,6.19,70.42,64.83,Yes,11513.41,7867.62
C0901,2023,Retail,27730,11526311209.83,38276.76,45.67,3,Medium,7.99,82.05,10.69,9.04,71.64,68.83,No,11317.97,6125.75
C0901,2024,Retail,27730,12485864352.86,39633.11,55.76,5,Medium,6.91,77.18,8.08,8.96,79.28,74.57,Yes,15967.31,6909.41
C0902,2015,Retail,2715,13569212767.11,362514.45,38.1,3,Low,9.96,88.75,6.89,6.33,84.1,75.11,Yes,1570.9,988.03
C0902,2016,Retail,2715,14208081459.22,324739.34,38.66,4,Low,9.56,88.06,6.51,4.71,88.9,74.53,No,1323.32,1098.84
C0902,2017,Retail,2715,16990949705.0,413371.81,40.94,3,Medium,10.0,87.12,8.71,11.9,85.01,66.85,Yes,1383.77,988.41
C0902,2018,Retail,2715,18275811764.88,250788.95,42.22,5,Medium,9.59,86.3,9.05,10.44,77.21,70.59,No,1473.55,1307.17
C0902,2019,Retail,2715,14227525684.31,313401.47,48.72,4,Medium,9.36,79.39,5.7,1.19,76.84,74.08,Yes,1291.23,388.86
C0902,2020,Retail,2715,21294532501.5,348372.03,47.04,1,Medium,10.0,89.01,5.67,9.43,90.34,77.02,No,1554.0,1256.85
C0902,2021,Retail,2715,20667461764.99,312834.54,53.64,4,Medium,10.0,88.37,6.17,7.26,94.61,74.44,Yes,867.07,737.96
C0902,2022,Retail,2715,23370596635.57,506737.41,54.34,4,Medium,9.34,82.92,5.77,8.08,89.59,70.95,Yes,1390.41,1065.46
C0902,2023,Retail,2715,22177986811.9,342807.43,58.92,4,Medium,9.99,87.64,6.93,6.33,85.54,66.23,No,1506.75,952.67
C0902,2024,Retail,2715,19328454845.24,475422.8,68.08,5,Medium,10.0,95.34,6.49,4.01,93.74,77.6,Yes,1692.95,973.49
C0903,2015,Manufacturing,40972,11061871415.86,396726.27,37.64,3,Low,2.33,71.21,12.76,2.06,59.51,66.02,No,102719.78,43196.65
C0903,2016,Manufacturing,40972,12203904733.4,407608.26,33.64,4,Low,2.68,72.62,12.51,10.32,53.76,68.02,No,110021.88,49267.47
C0903,2017,Manufacturing,40972,12950798773.13,460444.82,43.99,4,Medium,1.0,70.24,16.59,8.2,54.81,70.57,Yes,93441.87,81811.96
C0903,2018,Manufacturing,40972,12780719058.76,461536.15,41.38,4,Medium,2.18,71.12,12.48,4.93,55.24,66.8,No,81699.5,32254.74
C0903,2019,Manufacturing,40972,12405347908.86,358217.34,41.86,3,Medium,3.33,67.78,15.28,2.91,64.72,67.65,No,87454.57,32226.06
C0903,2020,Manufacturing,40972,11171053350.81,354154.19,48.45,4,Medium,2.45,70.29,14.07,0.2,67.05,65.13,No,110494.31,39905.28
C0903,2021,Manufacturing,40972,14964713637.13,374376.62,56.69,4,Medium,2.4,74.87,12.82,5.17,69.07,65.14,Yes,114840.59,95084.82
C0903,2022,Manufacturing,40972,20007251982.54,416379.69,46.03,4,Medium,1.73,73.88,13.85,8.83,53.64,69.17,Yes,113063.15,86351.2
C0903,2023,Manufacturing,40972,19098515272.08,344793.29,53.25,4,Medium,1.65,71.91,15.24,7.06,73.91,62.94,No,123802.38,67934.03
C0903,2024,Manufacturing,40972,23646950320.33,329039.63,67.63,6,Medium,3.57,71.81,11.14,8.81,74.11,64.89,No,106799.52,52497.45
C0904,2015,Technology,46833,4603056886.27,40180.18,33.3,3,Low,6.06,78.18,11.61,1.41,69.33,76.5,Yes,10606.15,7646.47
C0904,2016,Technology,46833,5164769557.86,42996.56,33.95,2,Low,5.26,68.63,13.34,12.2,63.32,65.12,No,9825.52,4203.46
C0904,2017,Technology,46833,5176586514.05,44188.02,40.45,4,Medium,5.26,77.69,12.25,6.05,76.46,70.19,No,8596.54,2633.0
C0904,2018,Technology,46833,4969025642.85,47590.85,34.11,5,Low,6.03,74.33,14.85,2.58,65.1,63.8,Yes,8815.96,2745.97
C0904,2019,Technology,46833,6400381526.97,41950.19,44.02,3,Medium,6.43,82.91,8.71,8.59,72.54,67.5,No,8434.66,4335.56
C0904,2020,Technology,46833,7197961447.69,52519.71,44.3,4,Medium,7.09,76.2,9.3,9.35,71.95,65.7,No,6509.01,4988.65
C0904,2021,Technology,46833,7464105926.06,47170.48,42.76,5,Medium,6.93,82.11,9.31,8.39,72.24,69.96,Yes,13350.93,4235.38
C0904,2022,Technology,46833,4915206888.22,49667.59,42.4,2,Medium,6.86,83.46,11.03,0.94,78.32,72.85,Yes,7026.74,5047.84
C0904,2023,Technology,46833,5604964801.28,42374.04,50.87,4,Medium,7.27,77.9,11.06,2.49,69.35,74.09,No,8690.84,6833.88
C0904,2024,Technology,46833,12689973085.77,47491.51,47.89,5,Medium,7.28,79.64,8.5,11.93,76.67,72.45,Yes,8518.59,4103.98
C0905,2015,Manufacturing,37243,15807801447.3,107452.07,45.86,3,Medium,10.0,88.05,6.82,7.7,87.72,66.61,No,108367.67,41789.83
C0905,2016,Manufacturing,37243,17205729213.64,86874.14,38.87,4,Low,9.06,83.5,9.08,8.84,86.01,73.2,Yes,107107.09,70797.96
C0905,2017,Manufacturing,37243,16937950335.6,79606.7,36.41,2,Low,9.42,79.4,7.72,3.51,74.99,68.14,No,91746.5,32624.54
C0905,2018,Manufacturing,37243,18179814820.47,102366.54,46.19,4,Medium,9.62,86.04,8.72,4.77,81.43,68.51,No,75116.63,65426.13
C0905,2019,Manufacturing,37243,21048321526.79,78453.8,44.0,4,Medium,9.15,92.26,10.91,7.42,82.65,71.22,Yes,89315.32,56942.41
C0905,2020,Manufacturing,37243,25205778559.78,85578.92,50.41,3,Medium,10.0,86.11,9.88,9.78,91.47,72.32,Yes,95667.28,37792.0
C0905,2021,Manufacturing,37243,22452164857.38,102621.0,47.87,4,Medium,8.65,87.0,10.71,6.02,77.08,79.09,No,95723.71,80846.35
C0905,2022,Manufacturing,37243,30821987969.9,108764.98,53.54,3,Medium,9.37,91.16,6.48,10.01,92.29,76.84,No,124294.73,91289.82
C0905,2023,Manufacturing,37243,19535451496.77,111389.95,51.42,4,Medium,10.0,89.4,6.98,2.68,94.69,73.99,Yes,82743.12,73262.74
C0905,2024,Manufacturing,37243,27906284806.37,110427.28,50.44,3,Medium,10.0,90.05,9.85,6.52,90.39,66.73,No,86896.28,74593.68
C0906,2015,Retail,43703,15862165508.97,541392.11,40.7,3,Medium,7.95,80.3,10.57,6.97,87.6,66.85,Yes,25892.9,8987.67
C0906,2016,Retail,43703,16609466970.16,427356.82,38.15,2,Low,7.46,81.24,10.25,4.71,77.71,71.38,Yes,25720.27,13369.64
C0906,2017,Retail,43703,17687870891.53,386138.21,49.4,2,Medium,9.16,76.88,10.41,5.6,79.15,72.95,No,24468.05,17680.86
C0906,2018,Retail,43703,19757928833.58,404291.15,44.0,2,Medium,7.95,80.09,10.2,7.6,84.46,73.36,No,18468.69,7443.28
C0906,2019,Retail,43703,19959090972.04,352119.87,52.84,4,Medium,8.32,84.95,7.16,5.91,83.71,74.71,No,25502.96,22290.82
C0906,2020,Retail,43703,23383369385.64,481028.91,47.46,5,Medium,8.52,81.51,7.79,8.07,83.92,69.51,No,22608.93,16989.96
C0906,2021,Retail,43703,22579463686.97,366380.57,56.47,4,Medium,7.3,85.98,6.58,6.06,87.16,78.59,No,23553.46,14860.43
C0906,2022,Retail,43703,26154526098.63,409662.25,55.19,3,Medium,8.47,83.77,8.17,7.41,80.52,74.42,Yes,20460.11,13115.21
